index,id,content,date,likeNum,commentNum,userName,type,status
215,1000261,"自从你
向我借钱之后
——
每一分
每一毛
我都在想你",2018-09-01,483,12,爱我你就借给我,1,1
216,1000205,"七夕了
有的人花钱
买女朋友开心
有的人花钱
买女朋友
开心",2019-08-07,468,19,有钱真好,1,1
217,1000214,"世界这么大
我想去看看
——
什么地方
要饭比较方便",2018-08-22,467,13,追求性价比,1,1
218,1000082,"天空没有
翅膀的痕迹
—
除非
你飞的时候
会掉毛",2018-06-27,462,23,营养不良,1,1
219,1000208,"当你脑海里出现
放弃两个字时
一定要坚定的
告诉自己
已经一无所有了
拿什么放弃",2018-08-20,456,9,你还有脸啊,1,1
220,1000288,"找对象的时候
不能只看
别人的外表
重点要看
——
自己的外表",2018-09-11,442,13,勿施于人,1,1
221,1000252,"有钱人总喜欢
把成功
说的很简单
实际上
对他们来说
是真的很简单",2018-08-27,432,10,那也要加油哦,1,1
222,1000060,"谁娶了
多愁善感的你
——
谁真是
倒霉透顶",2018-06-19,426,24,下辈子还同桌,1,1
223,1000190,"是这样的
风水轮流转
确实不假
——
但你在轴心上
这就很尴尬了",2018-08-12,417,9,走近科学,1,1
224,1000211,"别人存你的号
是为了跟你联系
我就不一样
——
我存你的号
就是为了不接",2018-08-21,416,8,hin有道理,1,1
225,1000212,"人生没有
过不去的坎
只不过是
——
过去一个
又接着一个",2018-08-21,411,12,连环skr坎,1,1
226,1000218,"想结婚的
就去结婚
想单身的
就保持单身
反正最后
你都会后悔的",2018-08-24,405,14,以前我没得选,1,1
227,1000192,"成绩不好
别着急
只要你肯坚持
——
一定能把
前面的人熬走",2018-08-12,401,10,超越这条锦鲤,1,1
228,1000204,"找对象
眼光还是高点好
——
你总得为
没有人喜欢你
找个借口吧",2018-08-17,398,6,人贱不拆,1,1
229,1000213,"你要真的爱她
就勤奋工作
努力挣钱
等结婚的时候
——
多给她随点份子",2018-08-22,397,5,备胎也要加油鸭,1,1
230,1000267,"其实吃肉
并不会长胖
你看我顿顿吃肉
体重还是很稳定
——
200斤",2018-09-03,396,16,不吃噗嗤,1,1
231,1000185,"暑假定了
一个Plan
——
但我因为lan
连个P
都没完成",2018-08-09,396,13,P-lan,1,1
232,1000045,"如果十年之后
我未娶
你未嫁
——
那
真是太惨了",2018-06-14,394,15,上铺的兄弟,1,1
233,1000124,"觉得自己
不太行的时候
适合去
哪儿旅行？
——
太行山",2018-07-13,393,21,你行你上,1,1
234,1000215,"你总想
等你变优秀了
再去向TA表白
后来才发现
——
你这样的人
怎么可能优秀呢",2018-08-23,392,8,一只毒秀,1,1
235,1000135,"TA撩你
不是因为喜欢
——
是因为
你看起来
很好睡",2018-07-16,391,17,我已经睡了,1,1
236,1000199,"遇到挫折
服个软低个头
其实没什么的
反正
——
你也没有皇冠",2018-08-15,384,15,低头捡一个,1,1
237,1000040,"一路上有你
苦一点也愿意
——
不过
要是苦太多
我弄死你",2018-06-13,370,9,说一是一,1,1
238,1000042,"打拼三年
一无所有
无奈回到老家
——
至少你
还有脸回来",2018-06-13,367,20,我是你大爷,1,1
239,1000182,"我决定从今天
开始戒酒
以后
如果再喝
——
我自罚三杯",2018-08-08,360,4,说到做到,1,1
240,1000186,"永远不要
自暴自弃
一旦开始放弃
你就会
——
非常开心",2018-08-09,353,10,看，灰机,1,1
241,1000055,"世间很多事
随着时间流逝
终究会变好的
——
例如你的胖
终会变成好胖",2018-06-18,350,4,好死不屎,1,1
242,1000065,"不用羡慕别人
做好自己就行
——
别人有的
你永远
不会有",2018-06-21,349,10,你有小丁丁哦,1,1
243,1000251,"不要让任何事情
摧毁你的斗志
——
前提是
你得拥有
一丁点的斗志",2018-08-27,338,5,一个逗志,1,1
244,1000167,"我是一个
自控力很强的人
每次有学习的
欲望的时候
——
都能够压下去",2018-08-01,337,15,社会我控哥,1,1
245,1000141,"有的人
一笑就很好看
——
可是你
一看就很好笑",2018-07-19,326,10,你闭嘴,1,1
246,1000207,"做事一定要执着
一直向前走
无非就是碰壁
可你遇到的
——
老是悬崖",2018-08-19,323,6,投也不回,1,1
247,1000206,"七夕这天
是牛郎织女
鹊桥相会的日子
他们激动万分
庆幸当初
生了俩孩子",2018-08-17,322,16,双重补贴,1,1
248,1000120,"如果生活
给你重重一击
躺着
不要动
——
起来还会被打",2018-07-09,318,9,横向野蛮生长,1,1
249,1000258,"你要和自拍
长得一样
还能没人追？
你就是和自拍
长得一样
也还是没人追！",2018-08-29,314,9,都怪自拍咯,1,1
250,1000195,"如果再见
不用红着脸
是否
还能
——
借点钱",2018-08-14,313,20,小额贷款了解下,1,1
251,1000193,"过的不顺时
要相信
你不是一个人
看看身边的朋友
不都是因为失败
才混在一起的么",2018-08-13,308,10,人以穷分,1,1
252,1000178,"昨天遇见
小学同班同学
没想到
他混的这么差
只往我碗里
放了一块钱",2018-08-06,300,6,人比人气死人,1,1
253,1000179,"我超级超级
喜欢小动物
怎么说呢
就是
——
顿顿都有吧",2018-08-06,297,11,我要吃兔兔,1,1
254,1000200,"梦想
还是要有的
万一哪一天
——
就被
别人实现了呢",2018-08-16,292,14,是你是你,1,1
255,1000184,"人的眼光
要放长远一点
你看看前路
——
是不是
更加绝望了",2018-08-09,290,8,指路明灯,1,1
256,1000187,"不要担心
正处于低谷
看着前方的上坡
冲上去
你就会发现
——
更深的低谷",2018-08-11,287,7,起起落落落落,1,1
257,1000107,"给他一段代码
会折磨他一天
如果教会他
写代码
——
能折磨他
一辈子",2018-07-05,286,3,授人以鱼不如授人以驴,1,1
258,1000133,"你无法
叫醒一个
不回消息的人
——
除非
发红包",2018-07-16,285,6,负相伤害,1,1
259,1000166,"以前虽然穷
但是很开心
现在就不同了
——
现在不仅穷
而且还不开心",2018-08-01,282,6,穷开心,1,1
260,1000210,"长路啊漫漫兮
遇不到你
好开心
——
想膈应你的人
不管几环都顺路",2019-08-08,281,6,十环,1,1
261,1000125,"觉得自己
被晒黑的时候
适合去
哪儿旅行？
——
长白山",2018-07-13,281,8,你白你来,1,1
262,1000189,"不要怕
别人比你优秀
只要肯努力
——
别人
会比你更优秀",2018-08-11,280,7,静候家英,1,1
263,1000070,"高考失败了
不要紧
人生还长
——
高考只是
失败的开始",2018-06-23,278,4,南翔落榜生,1,1
264,1000176,"长得丑
就要多健身
倒不是为好看
主要是
别人说你丑时
你可以打TA",2018-08-05,278,13,君子动丑不动手,1,1
265,1000134,"如果TA
秒回你消息
——
只能说明
TA刚好
在玩手机",2018-07-16,277,12,不好意思刚在充电,1,1
266,1000191,"拿钱解决问题
算什么本事
有种你们看我
——
我TM连钱
都拿不出来",2018-08-12,275,6,公平竞争不好么,1,1
267,1000198,"勇敢去爱
勇敢去恨吧
以后你会发现
——
别人根本
不在乎",2018-08-15,274,20,目标不在服务区,1,1
268,1000168,"我不想读书
主要是因为
家里牛啊
——
猪啊、羊啊
都没人喂",2018-08-01,267,3,矿还没挖呢,1,1
269,1000043,"选择
比努力更重要
——
所以我
选择
不努力",2018-06-14,265,4,明辨是非,1,1
270,1000087,"有梦
就要去追
—
待会儿醒了
就不容易
再睡着啦",2018-06-28,265,4,回笼觉宝典,1,1
271,1000172,"上了大学
你们就解放了
——
紧跟着就是
抗美援朝
三年饥荒…",2018-08-03,260,3,日子害得过,1,1
272,1000188,"没有什么事情
能将人一次击倒
只要足够坚强
——
它会持续的
把你击倒",2018-08-11,258,5,自强不吸,1,1
273,1000142,"你还有
好多好多
未完成的梦
——
为什么
不继续睡呢",2018-07-20,256,7,坚持到底,1,1
274,1000164,"过马路
不要带耳机
万一要是
被车撞上
——
耳机不就
坏了么",2018-07-31,256,9,奔跑的水管,1,1
275,1000202,"一年之计
在于春
所以省省吧
——
现在都秋天了
再努力也没用的",2018-08-16,255,18,一天也是,1,1
276,1000196,"勇敢面对磨难
那些
杀不死你的
顶多是让你
——
留下残疾",2018-08-14,254,15,手下留禽,1,1
277,1000174,"英语不好的话
随身带着词典
——
遇到听不懂的
拿词典
拍死他",2018-08-03,250,3,勤学苦恋,1,1
278,1000183,"给你的梦想
插上翅膀
——
虽然不一定
飞得很远
但肯定摔得重",2018-08-08,248,10,叫你上天,1,1
279,1000111,"上天
不会亏待
付出真心的人
——
他都是
往死里整",2018-07-06,247,6,服不糊,1,1
280,1000197,"做好万全的准备
就是为了
当机会来临时
——
你可以
巧妙的避开它",2018-08-15,246,8,有心杀敌搞错了,1,1
281,1000170,"穷真的不可怕
可怕的是
你的亲戚们
都觉得
——
你很有钱",2018-08-02,245,7,生的伟大,1,1
282,1000201,"即使是在
走投无路的时候
也不要放弃
——
尝试着
打个车吧",2018-08-16,244,16,共享单车也行,1,1
283,1000075,"时间就像
海绵里的水
只要你不愿挤
—
总有一天
会蒸发完的",2018-06-24,244,6,我要这海绵有何用,1,1
284,1000122,"长得好看的
才能叫绿茶婊
——
而你
充其量
就是个绿巨人",2018-07-11,242,4,徒有其婊,1,1
285,1000173,"调戏女生
对于帅的人
叫撩妹
——
对于你
那叫耍流氓",2018-08-03,240,7,流氓没文化,1,1
286,1000153,"你看不上我
是因为
你还不了解我
——
等你了解完
你会杀了我",2018-07-25,236,6,你的思想很危险,1,1
287,1000169,"过的不顺
别老怪水逆
要多从人身上
找原因
说不定你朋友
就是个扫把星",2018-08-02,236,8,防不胜防,1,1
288,1000175,"天将降大任
于斯人
苦其心志
劳其筋骨
——
然后改主意了",2018-08-05,236,4,为你写湿,1,1
289,1000104,"失败
是成功之母
——
可成功
六亲不认",2018-07-04,234,7,满江红,1,1
290,1000177,"每天对镜子说
你真的很棒
——
那这块镜子
应该是
真的很棒",2018-08-05,234,7,蒸的很不错,1,1
291,1000163,"现在的女生
太不像话了
领口开这么低
——
还看不到
事业线",2018-07-31,230,6,一平如喜,1,1
292,1000092,"当你觉得
一个人也能
搞定的时候
——
其实是因为
没有来人帮你",2018-06-30,229,8,能干,1,1
293,1000108,"靠山山会倒
靠水水会流
靠自己
——
还不如
靠山靠水",2018-07-05,227,3,山转水不转,1,1
294,1000102,"再长的路
一步一步
也能走完
——
而有钱的人
他们都开车",2018-07-03,226,7,走得太远显得瘦,1,1
295,1000146,"通往成功的
路上
人并不多
——
因为别人
都开车",2018-07-21,225,11,Car & 火Car,1,1
296,1000171,"我的身体
是铁打的
——
但是
我的床
是磁铁打的",2018-08-02,225,4,不可抗力,1,1
297,1000106,"一寸光阴一寸金
寸金难买寸光阴
——
光阴我有的是
你倒是下单啊",2018-07-05,224,5,市场经济,1,1
298,1000150,"你们整天
吃饱了没事干
就浪费光阴
我就不一样
——
我吃不饱",2018-07-24,221,4,湿主化缘,1,1
299,1000180,"国庆节想跟
女朋友去旅行
请大家帮忙
推荐下
——
哪里有女朋友",2018-08-06,221,9,地摊货不要买,1,1
300,1000103,"你确实很努力
不过
还有两点不行
——
这也不行
那也不行",2018-07-04,220,5,你不行你上,1,1
301,1000147,"吃得苦中苦
——
肯定
能吃饱",2018-07-21,217,3,你是幸福的,1,1
302,1000162,"在你面前
一边是大笔钱
一边是大美女
——
请问这跟你
有什么关系呢",2018-07-30,216,3,Pick skr,1,1
303,1000063,"做一天好人
并不难
——
难得是
做一辈子
有钱人",2018-06-20,215,4,净说大实话,1,1
304,1000112,"感觉累的时候
说明你正处在
人生的上坡路
——
一直上不去的
上坡路",2018-07-07,214,2,我就是坡路,1,1
305,1000094,"学而不思则困
思而不学则乏
——
兼思兼学
则
又困又乏",2018-07-01,213,2,把你睡服,1,1
306,1000181,"TA爱你
不会在乎你
有没有钱
——
如果你没有
TA会再找一个",2018-08-08,213,3,送你无所谓,1,1
307,1000132,"一格电
从成都
忍到杭州
——
这叫
西电东送",2018-07-15,212,3,持子的弛,1,1
308,1000050,"请珍惜胖朋友
他胖的时候
能显得你瘦
——
他要是瘦了
那会显得你丑",2018-06-16,211,2,情比金坚,1,1
309,1000091,"半年过去了
你这么努力
——
失败
应该
不远了吧",2018-06-30,211,4,循序渐进,1,1
310,1000119,"有些事
不要太过在意
——
就你的能力
在意了
最后也得放弃",2018-07-09,208,1,锄禾2当午,1,1
311,1000165,"遭遇指责
不要急于争辩
先反思自己
——
便于想清楚
如何甩锅",2018-07-31,208,6,先进而后动,1,1
312,1000117,"故事和酒
淘宝都有
——
你若安好
打支付宝",2018-07-08,207,3,赶紧滚,1,1
313,1000144,"决定你
人生高度的
不是你的才能
——
而是
你的鞋垫",2018-07-20,207,3,超幸福,1,1
314,1000156,"别人看书
是因为求知欲
——
你看书
主要是因为
求生欲",2018-07-26,206,6,书里有矿啊,1,1
315,1000057,"我跟老板
理念差异很大
但他从不骂我
——
因为
我是他爸爸",2018-06-18,205,3,大霸哥,1,1
316,1000105,"上帝
只能为你
开扇窗
——
至于其他的
连门儿都没有",2018-07-04,205,5,Innocence & 呵不呵,1,1
317,1000129,"有趣的灵魂
万里挑一
——
天生的穷命
千篇一律",2018-07-14,205,5,～瓦解～ & 诗人,1,1
318,1000044,"别看我平时
对你漠不关心
——
其实私下里
我每天
都在盼你出事",2018-06-14,204,3,画个圈圈,1,1
319,1000126,"觉得自己
很蛋疼的时候
适合去
哪儿旅行？
——
武当山",2018-07-13,204,4,你疼活该,1,1
320,1000136,"生活
将你磨圆
——
无非是
想让你
滚得更远",2018-07-18,204,4,圆滚滚是大熊猫,1,1
321,1000152,"你看
通往成功的路
就在眼前
——
为什么TMD
一直在施工",2018-07-25,204,3,请掉头行驶,1,1
322,1000081,"俗话说
人无远虑
必定
——
很有钱",2018-06-26,203,5,卿本俗话,1,1
323,1000130,"一泡尿
从武汉
憋到天津
——
这叫
南水北调",2018-07-15,202,3,池子的弛,1,1
324,1000041,"妹子为了减肥
每天跑步上班
——
一个月终于
因为迟到
被开除",2018-06-13,201,4,胖身依旧,1,1
325,1000072,"记住
有钱并不能
买来幸福
——
有钱本就是
最大的幸福",2018-06-23,201,5,一巴掌五毛钱,1,1
326,1000089,"强扭的瓜不甜
——
不过
甜不甜不重要
强扭
就很爽啊",2018-06-29,201,11,面向过程编程,1,1
327,1000138,"你还年轻
没喜欢的人
很正常
——
往后你会发现
越久越正常",2018-07-18,201,4,加油加油,1,1
328,1000118,"失败了
该如何面对
健康饮食
调整心态
——
很快就接受了",2018-07-09,199,2,三缺一来不来,1,1
329,1000161,"不要每天
都睡这么晚
熬夜
对身体不好
——
通宵就行了",2018-07-30,199,7,物极必黄,1,1
330,1000076,"生活就像海洋
只有
意志坚强的人
才能
—
死都不扑腾",2018-06-25,198,2,海水好咸,1,1
331,1000097,"你听我讲
球赛没看成
好歹还有重播
——
媳妇要是跑了
就可以看直播",2018-07-02,197,4,媳妇去哪儿,1,1
332,1000121,"别总说自己
还是个宝宝
你不是没长大
——
你只是
没长好",2018-07-11,197,4,五官青奇,1,1
333,1000115,"面向大海
风湿拄拐
——
卧薪尝胆
真他妈惨",2018-07-08,196,4,我来了,1,1
334,1000154,"我走我的
阳关道
——
你过你的
奈何桥",2018-07-26,196,5,有缘再会,1,1
335,1000123,"如果不能
一夜暴富
——
那两夜也可以
哪怕三夜
我也能忍",2018-07-11,195,4,小火车污污污,1,1
336,1000131,"一个屁
从西藏
憋到上海
——
这叫
西气东输",2018-07-15,194,6,驰子的迟,1,1
337,1000098,"人生没有
过不去的坎
——
如果真有
只能说明
你腿短",2018-07-02,193,4,柯基会骂人,1,1
338,1000110,"钱买不来幸福
是因为
你没有钱
——
而有钱人
本身就很幸福",2018-07-06,193,4,谈钱伤嘴,1,1
339,1000151,"众里寻TA
千百度
蓦然回首
——
那人对你
不屑一顾",2018-07-25,193,2,颈椎大法好,1,1
340,1000071,"有空
多出来走走
——
否则
你不会知道
吹空调有多爽",2018-06-23,192,4,真鸡儿热,1,1
341,1000127,"我是211
我是985
我就NB了996
不过别着急
你们毕业后
也一样",2018-07-14,192,0,长大后我就成了你,1,1
342,1000158,"那些打倒我的
——
谢谢你们
躺着真好",2018-07-28,191,4,闷倒驴,1,1
343,1000148,"脑子有毛病
就得治
还好
你没有这问题
——
你没脑子",2018-07-24,189,8,缺一不可,1,1
344,1000077,"本来无望的事
大胆尝试
勇于突破
—
最终会证明
真的无望",2018-06-25,186,1,浪费婊情,1,1
345,1000160,"每次
我觉得自己
坚持不住时
想想那些伟人
——
很快就放弃了",2018-07-30,185,5,学习雷锋好模样,1,1
346,1000056,"你总以为
别人好看
是因为化妆
——
其实她不化妆
也比你好看",2018-06-18,183,3,忍一时越想越气,1,1
347,1000085,"输了场比赛
没什么要紧
——
总好过
那么多人
输了钱跳楼",2018-06-28,182,3,元首很生气,1,1
348,1000159,"我的目标是
三十岁
有一套房子
——
现在实现一半
已经三十岁了",2018-07-28,182,4,90后马上就三十了,1,1
349,1000073,"人不犯我
我不犯人
—
人若犯我
我就碰瓷儿",2018-06-24,181,5,分毫必争,1,1
350,1000074,"不想一直
被别人否定
—
那就要经常
自我否定",2018-06-24,181,5,自力更生,1,1
351,1000139,"无聊时
就去看书
因为一旦看书
——
你就会想起
有趣的事情",2018-07-19,181,4,书中自有颜如玉,1,1
352,1000048,"生活是面镜子
你对它哭或笑
它都一直平静
——
避免让你觉察
它骂你傻逼",2018-06-15,180,0,多情不易必自毙,1,1
353,1000099,"三分天注定
七分靠打拼
——
剩下九十分
要看
哪个队能赢",2018-07-02,180,2,买个天台该多好,1,1
354,1000137,"哪有什么
选择困难症
——
还不是
因为穷",2018-07-18,180,5,穷省钱,1,1
355,1000093,"世界是公平的
机会是均等的
——
但问题是
有这么多人
凭什么是你",2018-06-30,179,5,小概率事件,1,1
356,1000140,"年轻的时候
就要多吃点苦
——
不然
等你老了
就受不了了",2018-07-19,179,5,当你老了苟不动了,1,1
357,1000053,"本以为
钱能买到一切
最后发现
并非如此
——
因为我钱不够",2018-06-17,178,2,大金链子不掉色,1,1
358,1000086,"要记得
面向阳光
这样才看不见
身后的阴影
—
和晒黑的脸",2018-06-28,178,2,防晒了解一下呀,1,1
359,1000068,"人生就是这样
有欢笑有泪水
——
一部分人欢笑
另一部分人
只有泪水",2018-06-22,177,2,想到就心酸,1,1
360,1000079,"书山有路
开车去
—
学海无涯
就算了",2018-06-26,177,4,理性认识,1,1
361,1000088,"不要借太多钱
给一个人
——
那会
让你变得
很穷",2018-06-29,177,4,警世恒言,1,1
362,1000090,"当你能够
飞翔的时候
——
就一定要
上天
台",2018-06-29,177,3,不怕受伤,1,1
363,1000155,"努力登上
最高的山顶
——
有种
你就别下来",2018-07-26,176,5,山顶冻人,1,1
364,1000101,"垃圾不过是
被放错了地方
要相信自己
——
是不可回收的
品类",2018-07-03,175,2,活着 & 挪根内港,1,1
365,1000116,"诗和远方
越来越脏
——
随遇而安
得脑血栓",2018-07-08,173,2,你干嘛,1,1
366,1000100,"人之所以能
是因为
足够自信
——
他们的自信
生下来就有",2018-07-03,171,2,我能故我在,1,1
367,1000113,"心有多大
世界就有多大
丢了东西
无所谓
带了绿帽
都不怕",2018-07-07,169,4,我是坡路老公,1,1
368,1000114,"在最该用心
的时候
放下执念
保持安宁
然后
转发这条锦鲤",2018-07-07,169,4,我是坡路的锦鲤,1,1
369,1000143,"我不怕
千万人阻挡
——
只是
不想起床",2018-07-20,168,8,六月天,1,1
370,1000096,"读书破万卷
下笔
账
——
图书馆
会找你算",2018-07-01,165,2,爱护公物，不要翻书,1,1
371,1000128,"今晚有流星雨
那
是不是
要回家收衣服",2018-07-14,164,2,太阳风冷,1,1
372,1000145,"百尺竿头
容易摔疼
——
千里之行
要坐飞机",2018-07-21,163,5,安全生产,1,1
373,1000058,"生活
就是不断前行
——
直到
某一天
碰到死胡同",2018-06-19,162,3,柳暗花明又一顿,1,1
374,1000109,"永远相信
美好的事情
即将发生
——
在别人的头上",2018-07-06,162,7,马了个丁 & 糠前剩屎,1,1
375,1000095,"此刻打盹
你将做梦
——
而
此刻看书
你能睡的更快",2018-07-01,161,1,春眠不觉小,1,1
376,1000157,"如人饮水
冷暖自知
——
下次能不能
别烧那么烫",2018-07-28,158,4,死猪不怕开水烫,1,1
377,1000025,"面对困难
我们
从不弯腰低头
——
一般都是
直接跪",2018-06-08,157,8,服不糊,1,1
378,1000046,"世上没有
永远的朋友
——
我跟他那么铁
没想到
他却死了",2018-06-15,157,3,樯橹飞灰湮灭,1,1
379,1000059,"愿有人
陪你颠沛流离
——
凭什么
我TM就一定
颠沛流离！",2018-06-19,156,3,盯洞强,1,1
380,1000149,"学会坚定信念
不要像一棵
——
海草海草
海草海草
随风飘摇",2018-07-24,155,4,下盘稳健,1,1
381,1000062,"看书这件事
贵在坚持
——
你看着看着
就会发现
看开了",2018-06-20,151,1,书中自有瞌睡虫,1,1
382,1000080,"不要担心
黑夜悠长
保持平静安宁
—
可以睡的更久",2018-06-26,151,4,黑夜与睡觉更配哦,1,1
383,1000036,"只要你肯吃苦
肯努力
肯放下身段
——
去要饭
总会有人赶的",2018-06-11,147,6,自有留爷处,1,1
384,1000047,"如果你希望
让每个人开心
别做领导
——
那就别做啊
又没人逼你",2018-06-15,125,0,里勃夫司机,1,1
385,1000027,"真正的财富
是你的思维
不是你的收入
——
你的收入
实在太少了",2018-06-08,122,5,攻心阶层,1,1
386,1000028,"行
而上学
——
实在不行
那就
别上了吧",2018-06-09,122,3,挪鸡思维,1,1
387,1000030,"别让一张考卷
决定你的前途
——
毕竟
一次高考
有那么多张",2018-06-09,118,3,概率论,1,1
388,1000031,"以前日子慢
一生只够
爱一个人
——
结果
爱上个人渣",2018-06-10,113,3,活该长大,1,1
389,1000033,"曾经那些
击倒我的人
谢谢你们
——
躺着
真TM舒服",2018-06-10,111,4,当当当,1,1
390,1000034,"丑小鸭
小时候很丑
但是长大以后
——
还是
挺好吃的呀",2018-06-11,111,3,全剧得,1,1
391,1000024,"成功的道路上
我走的很慢
但从不后退
——
后面的大哥
能不能别滴我",2018-06-07,101,5,新手上路,1,1
392,1000026,"遭遇挫折
不要紧
好好活下去
——
每天都有
新打击",2018-06-08,97,2,Whale Fall,1,1
393,1000022,"我从不去想
何时能够成功
既然
选择了远方
——
那就还远着呢",2018-06-07,95,3,风雨兼程,1,1
394,1000013,"比你优秀的人
比你更加努力
——
那你还
努力干哈",2018-06-04,93,2,不努力很爽,1,1
395,1000005,"有时候
你不努力一下
——
都不知道
什么叫做绝望",2018-06-01,91,15,最后的倔强,1,1
396,1000029,"高考
不要太紧张
——
毕竟
一回生
二回熟",2018-06-09,90,7,熟能生巧,1,1
397,1000010,"逼急了
我可是什么都做的出来的
——
那刚好
这有个需求",2018-06-03,89,4,产品有毒,1,1
398,1000014,"人生
不过就是
起起落落
——
落落落落
落落落",2018-06-04,89,6,维度下降,1,1
399,1000015,"人呢
长的丑没关系
关键是
——
要想的美",2018-06-04,89,2,怕被打不死,1,1
400,1000018,"别看有钱人
表面上多风光
——
实际上他们
私下里
更风光",2018-06-05,89,5,比钱有钱,1,1
401,1000002,"是金子
早晚都会
——
花光",2018-05-31,88,22,生气的小保哥,1,1
402,1000006,"当你觉得自己
又丑又穷时
不要伤感
——
至少你的判断
还是正确的",2018-06-01,88,4,闭环认知,1,1
403,1000004,"虽然我学得慢
——
但是
我放弃的快啊",2018-06-01,84,6,人贵自知,1,1
404,1000035,"人
固有一死
或重于泰山
——
或
重于其他山",2018-06-11,82,3,稳稳的体重,1,1
405,1000001,"万事开头难
——
中间也难
后面更难",2018-05-31,79,2,神奇的小保哥,1,1
406,1000016,"我十分努力的
突破了瓶颈
——
终于发现
还有瓶盖",2018-06-05,79,4,天花板花天,1,1
407,1000017,"打算卖房
去旅行
——
结果房东
不同意",2018-06-05,77,4,金钱诚可贵,1,1
408,1000009,"上帝为你关上了一扇门
——
然后
他就睡着了",2018-06-02,75,3,哲学送命题,1,1
409,1000008,"别减肥了
也别担心身材
——
你丑
不仅是因为胖",2018-06-02,73,5,稳中有涨,1,1
410,1000011,"爱笑的姑娘
——
鱼尾纹
总不会太少",2018-06-03,71,6,怕被打不死,1,1
411,1000019,"穷不要紧
抬头挺胸
让大家看看
——
你不仅穷
而且还丑",2018-06-06,71,2,高兴死了,1,1
412,1000021,"哪怕
失败99次
也要咬牙
再坚持一下
——
凑个整数",2018-06-06,70,7,持之以恒,1,1
413,1000012,"失败并不可怕
——
可怕的是
你还老信",2018-06-03,69,3,坚持就是SB,1,1
414,1000020,"注意细节
处理好小事
——
因为你
也做不成大事",2018-06-06,69,2,不拘小节,1,1
415,1000007,"年轻人
现在没钱
其实没什么
——
没钱的日子
还多着呢",2018-06-02,66,4,爱是道光,1,1
416,1000003,"假如生活欺骗了你
不要悲伤
不要心急
——
反正明天
也一样",2018-05-31,64,4,希金斯不哭,1,1
417,1000032,"千里之行
始于足下
——
没钱没票
还是算了",2018-06-10,62,2,还有东京和巴黎,1,1
418,1000023,"生命
犹如一棵小草
随着时间流逝
慢慢的
——
被踩进土里",2018-06-07,61,2,野蛮生长,1,1
